document_id,process_instance_id,policy_id,client_id,created_at,count_last_minute,content_type,size,anomaly_label
d00728,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:08:00,13,application/vnd.openxmlformats-officedocument.wordprocessingml.document,188256,1
d00729,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:09:00,14,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,229493,1
d00730,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:10:00,15,application/pdf,270730,1
d00731,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:11:00,16,image/jpeg,311967,1
d00732,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:12:00,17,image/png,353204,1
d00733,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:13:00,18,application/vnd.openxmlformats-officedocument.wordprocessingml.document,394441,1
d00734,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:14:00,19,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,435678,1
d00735,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:15:00,20,application/pdf,476915,1
d00736,p0161,autorizacion_viaje_menor,c0161,2026-03-12T11:16:00,20,image/jpeg,518152,1
d00737,p0162,autorizacion_viaje_menor,c0162,2026-03-13T12:04:00,1,image/jpeg,1490619,0
d00738,p0162,autorizacion_viaje_menor,c0162,2026-03-13T12:05:00,2,image/png,1531856,0
d00739,p0162,autorizacion_viaje_menor,c0162,2026-03-13T12:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,123093,0
d00740,p0162,autorizacion_viaje_menor,c0162,2026-03-13T12:07:00,4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,164330,0
d00741,p0162,autorizacion_viaje_menor,c0162,2026-03-13T12:08:00,5,application/pdf,205567,0
d00742,p0163,permiso_construccion,c0163,2026-03-14T09:04:00,1,application/pdf,1507930,0
d00743,p0163,permiso_construccion,c0163,2026-03-14T09:05:00,2,image/jpeg,99167,0
d00744,p0163,permiso_construccion,c0163,2026-03-14T09:06:00,3,image/png,140404,0
d00745,p0164,permiso_construccion,c0164,2026-03-15T10:04:00,1,image/png,1525241,0
d00746,p0164,permiso_construccion,c0164,2026-03-15T10:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,116478,0
d00747,p0164,permiso_construccion,c0164,2026-03-15T10:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,157715,0
d00748,p0164,permiso_construccion,c0164,2026-03-15T10:07:00,4,application/pdf,198952,0
d00749,p0165,permiso_construccion,c0165,2026-03-16T11:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1542552,0
d00750,p0165,permiso_construccion,c0165,2026-03-16T11:05:00,2,application/pdf,133789,0
d00751,p0165,permiso_construccion,c0165,2026-03-16T11:06:00,3,image/jpeg,175026,0
d00752,p0165,permiso_construccion,c0165,2026-03-16T11:07:00,4,image/png,216263,0
d00753,p0165,permiso_construccion,c0165,2026-03-16T11:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,257500,0
d00754,p0166,permiso_construccion,c0166,2026-03-17T12:04:00,1,image/jpeg,109863,0
d00755,p0166,permiso_construccion,c0166,2026-03-17T12:05:00,2,image/png,151100,0
d00756,p0166,permiso_construccion,c0166,2026-03-17T12:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,192337,0
d00757,p0166,permiso_construccion,c0166,2026-03-17T12:07:00,4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,233574,0
d00758,p0166,permiso_construccion,c0166,2026-03-17T12:08:00,5,application/pdf,274811,0
d00759,p0166,permiso_construccion,c0166,2026-03-17T12:09:00,6,image/jpeg,316048,0
d00760,p0167,permiso_construccion,c0167,2026-03-18T13:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,127174,0
d00761,p0167,permiso_construccion,c0167,2026-03-18T13:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,168411,0
d00762,p0168,permiso_construccion,c0168,2026-03-19T14:04:00,1,application/pdf,144485,0
d00763,p0168,permiso_construccion,c0168,2026-03-19T14:05:00,2,image/jpeg,185722,0
d00764,p0168,permiso_construccion,c0168,2026-03-19T14:06:00,3,image/png,226959,0
d00765,p0169,permiso_construccion,c0169,2026-03-20T08:04:00,1,image/png,161796,0
d00766,p0169,permiso_construccion,c0169,2026-03-20T08:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,203033,0
d00767,p0169,permiso_construccion,c0169,2026-03-20T08:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,244270,0
d00768,p0169,permiso_construccion,c0169,2026-03-20T08:07:00,4,application/pdf,285507,0
d00769,p0170,permiso_construccion,c0170,2026-03-21T09:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,179107,0
d00770,p0170,permiso_construccion,c0170,2026-03-21T09:05:00,2,application/pdf,220344,0
d00771,p0170,permiso_construccion,c0170,2026-03-21T09:06:00,3,image/jpeg,261581,0
d00772,p0170,permiso_construccion,c0170,2026-03-21T09:07:00,4,image/png,302818,0
d00773,p0170,permiso_construccion,c0170,2026-03-21T09:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,344055,0
d00774,p0171,permiso_construccion,c0171,2026-03-22T10:04:00,1,image/jpeg,196418,0
d00775,p0171,permiso_construccion,c0171,2026-03-22T10:05:00,2,image/png,237655,0
d00776,p0171,permiso_construccion,c0171,2026-03-22T10:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,278892,0
d00777,p0171,permiso_construccion,c0171,2026-03-22T10:07:00,4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,320129,0
d00778,p0171,permiso_construccion,c0171,2026-03-22T10:08:00,5,application/pdf,361366,0
d00779,p0171,permiso_construccion,c0171,2026-03-22T10:09:00,6,image/jpeg,402603,0
d00780,p0172,permiso_construccion,c0172,2026-03-23T11:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,213729,0
d00781,p0172,permiso_construccion,c0172,2026-03-23T11:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,254966,0
d00782,p0173,permiso_construccion,c0173,2026-03-24T12:04:00,1,application/pdf,231040,0
d00783,p0173,permiso_construccion,c0173,2026-03-24T12:05:00,2,image/jpeg,272277,0
d00784,p0173,permiso_construccion,c0173,2026-03-24T12:06:00,3,image/png,313514,0
d00785,p0174,permiso_construccion,c0174,2026-03-25T13:04:00,1,image/png,248351,0
d00786,p0174,permiso_construccion,c0174,2026-03-25T13:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,289588,0
d00787,p0174,permiso_construccion,c0174,2026-03-25T13:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,330825,0
d00788,p0174,permiso_construccion,c0174,2026-03-25T13:07:00,4,application/pdf,372062,0
d00789,p0175,permiso_construccion,c0175,2026-03-26T14:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,265662,0
d00790,p0175,permiso_construccion,c0175,2026-03-26T14:05:00,2,application/pdf,306899,0
d00791,p0175,permiso_construccion,c0175,2026-03-26T14:06:00,3,image/jpeg,348136,0
d00792,p0175,permiso_construccion,c0175,2026-03-26T14:07:00,4,image/png,389373,0
d00793,p0175,permiso_construccion,c0175,2026-03-26T14:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,430610,0
d00794,p0176,permiso_construccion,c0176,2026-03-27T08:04:00,1,image/jpeg,282973,0
d00795,p0176,permiso_construccion,c0176,2026-03-27T08:05:00,2,image/png,324210,0
d00796,p0176,permiso_construccion,c0176,2026-03-27T08:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,365447,0
d00797,p0176,permiso_construccion,c0176,2026-03-27T08:07:00,4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,406684,0
d00798,p0176,permiso_construccion,c0176,2026-03-27T08:08:00,5,application/pdf,447921,0
d00799,p0176,permiso_construccion,c0176,2026-03-27T08:09:00,6,image/jpeg,489158,0
d00800,p0177,permiso_construccion,c0177,2026-03-28T09:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,300284,0
d00801,p0177,permiso_construccion,c0177,2026-03-28T09:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,341521,0
d00802,p0178,permiso_construccion,c0178,2026-03-29T10:04:00,1,application/pdf,317595,0
d00803,p0178,permiso_construccion,c0178,2026-03-29T10:05:00,2,image/jpeg,358832,0
d00804,p0178,permiso_construccion,c0178,2026-03-29T10:06:00,3,image/png,400069,0
d00805,p0179,permiso_construccion,c0179,2026-03-30T11:04:00,9,image/png,334906,1
d00806,p0179,permiso_construccion,c0179,2026-03-30T11:05:00,10,application/vnd.openxmlformats-officedocument.wordprocessingml.document,376143,1
d00807,p0179,permiso_construccion,c0179,2026-03-30T11:06:00,11,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,417380,1
d00808,p0179,permiso_construccion,c0179,2026-03-30T11:07:00,12,application/pdf,458617,1
d00809,p0179,permiso_construccion,c0179,2026-03-30T11:08:00,13,image/jpeg,499854,1
d00810,p0179,permiso_construccion,c0179,2026-03-30T11:09:00,14,image/png,541091,1
d00811,p0179,permiso_construccion,c0179,2026-03-30T11:10:00,15,application/vnd.openxmlformats-officedocument.wordprocessingml.document,582328,1
d00812,p0179,permiso_construccion,c0179,2026-03-30T11:11:00,16,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,623565,1
d00813,p0179,permiso_construccion,c0179,2026-03-30T11:12:00,17,application/pdf,664802,1
d00814,p0179,permiso_construccion,c0179,2026-03-30T11:13:00,18,image/jpeg,706039,1
d00815,p0179,permiso_construccion,c0179,2026-03-30T11:14:00,19,image/png,747276,1
d00816,p0179,permiso_construccion,c0179,2026-03-30T11:15:00,20,application/vnd.openxmlformats-officedocument.wordprocessingml.document,788513,1
d00817,p0179,permiso_construccion,c0179,2026-03-30T11:16:00,20,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,829750,1
d00818,p0180,permiso_construccion,c0180,2026-03-31T12:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,352217,0
d00819,p0180,permiso_construccion,c0180,2026-03-31T12:05:00,2,application/pdf,393454,0
d00820,p0180,permiso_construccion,c0180,2026-03-31T12:06:00,3,image/jpeg,434691,0
d00821,p0180,permiso_construccion,c0180,2026-03-31T12:07:00,4,image/png,475928,0
d00822,p0180,permiso_construccion,c0180,2026-03-31T12:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,517165,0
d00823,p0181,beca_estudiantil,c0181,2026-04-01T09:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,369528,0
d00824,p0181,beca_estudiantil,c0181,2026-04-01T09:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,410765,0
d00825,p0181,beca_estudiantil,c0181,2026-04-01T09:06:00,3,application/pdf,452002,0
d00826,p0182,beca_estudiantil,c0182,2026-04-02T10:04:00,1,application/pdf,386839,0
d00827,p0182,beca_estudiantil,c0182,2026-04-02T10:05:00,2,image/jpeg,428076,0
d00828,p0182,beca_estudiantil,c0182,2026-04-02T10:06:00,3,image/png,469313,0
d00829,p0182,beca_estudiantil,c0182,2026-04-02T10:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,510550,0
d00830,p0183,beca_estudiantil,c0183,2026-04-03T11:04:00,1,image/png,404150,0
d00831,p0183,beca_estudiantil,c0183,2026-04-03T11:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,445387,0
d00832,p0183,beca_estudiantil,c0183,2026-04-03T11:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,486624,0
d00833,p0183,beca_estudiantil,c0183,2026-04-03T11:07:00,4,application/pdf,527861,0
d00834,p0183,beca_estudiantil,c0183,2026-04-03T11:08:00,5,image/jpeg,569098,0
d00835,p0184,beca_estudiantil,c0184,2026-04-04T12:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,421461,0
d00836,p0184,beca_estudiantil,c0184,2026-04-04T12:05:00,2,application/pdf,462698,0
d00837,p0184,beca_estudiantil,c0184,2026-04-04T12:06:00,3,image/jpeg,503935,0
d00838,p0184,beca_estudiantil,c0184,2026-04-04T12:07:00,4,image/png,545172,0
d00839,p0184,beca_estudiantil,c0184,2026-04-04T12:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,586409,0
d00840,p0184,beca_estudiantil,c0184,2026-04-04T12:09:00,6,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,627646,0
d00841,p0185,beca_estudiantil,c0185,2026-04-05T13:04:00,1,image/jpeg,438772,0
d00842,p0185,beca_estudiantil,c0185,2026-04-05T13:05:00,2,image/png,480009,0
d00843,p0186,beca_estudiantil,c0186,2026-04-06T14:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,456083,0
d00844,p0186,beca_estudiantil,c0186,2026-04-06T14:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,497320,0
d00845,p0186,beca_estudiantil,c0186,2026-04-06T14:06:00,3,application/pdf,538557,0
d00846,p0187,beca_estudiantil,c0187,2026-04-07T08:04:00,1,application/pdf,473394,0
d00847,p0187,beca_estudiantil,c0187,2026-04-07T08:05:00,2,image/jpeg,514631,0
d00848,p0187,beca_estudiantil,c0187,2026-04-07T08:06:00,3,image/png,555868,0
d00849,p0187,beca_estudiantil,c0187,2026-04-07T08:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,597105,0
d00850,p0188,beca_estudiantil,c0188,2026-04-08T09:04:00,1,image/png,490705,0
d00851,p0188,beca_estudiantil,c0188,2026-04-08T09:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,531942,0
d00852,p0188,beca_estudiantil,c0188,2026-04-08T09:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,573179,0
d00853,p0188,beca_estudiantil,c0188,2026-04-08T09:07:00,4,application/pdf,614416,0
d00854,p0188,beca_estudiantil,c0188,2026-04-08T09:08:00,5,image/jpeg,655653,0
d00855,p0189,beca_estudiantil,c0189,2026-04-09T10:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,508016,0
d00856,p0189,beca_estudiantil,c0189,2026-04-09T10:05:00,2,application/pdf,549253,0
d00857,p0189,beca_estudiantil,c0189,2026-04-09T10:06:00,3,image/jpeg,590490,0
d00858,p0189,beca_estudiantil,c0189,2026-04-09T10:07:00,4,image/png,631727,0
d00859,p0189,beca_estudiantil,c0189,2026-04-09T10:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,672964,0
d00860,p0189,beca_estudiantil,c0189,2026-04-09T10:09:00,6,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,714201,0
d00861,p0190,beca_estudiantil,c0190,2026-04-10T11:04:00,1,image/jpeg,525327,0
d00862,p0190,beca_estudiantil,c0190,2026-04-10T11:05:00,2,image/png,566564,0
d00863,p0191,beca_estudiantil,c0191,2026-04-11T12:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,542638,0
d00864,p0191,beca_estudiantil,c0191,2026-04-11T12:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,583875,0
d00865,p0191,beca_estudiantil,c0191,2026-04-11T12:06:00,3,application/pdf,625112,0
d00866,p0192,beca_estudiantil,c0192,2026-04-12T13:04:00,1,application/pdf,559949,0
d00867,p0192,beca_estudiantil,c0192,2026-04-12T13:05:00,2,image/jpeg,601186,0
d00868,p0192,beca_estudiantil,c0192,2026-04-12T13:06:00,3,image/png,642423,0
d00869,p0192,beca_estudiantil,c0192,2026-04-12T13:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,683660,0
d00870,p0193,beca_estudiantil,c0193,2026-04-13T14:04:00,1,image/png,577260,0
d00871,p0193,beca_estudiantil,c0193,2026-04-13T14:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,618497,0
d00872,p0193,beca_estudiantil,c0193,2026-04-13T14:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,659734,0
d00873,p0193,beca_estudiantil,c0193,2026-04-13T14:07:00,4,application/pdf,700971,0
d00874,p0193,beca_estudiantil,c0193,2026-04-13T14:08:00,5,image/jpeg,742208,0
d00875,p0194,beca_estudiantil,c0194,2026-04-14T08:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,594571,0
d00876,p0194,beca_estudiantil,c0194,2026-04-14T08:05:00,2,application/pdf,635808,0
d00877,p0194,beca_estudiantil,c0194,2026-04-14T08:06:00,3,image/jpeg,677045,0
d00878,p0194,beca_estudiantil,c0194,2026-04-14T08:07:00,4,image/png,718282,0
d00879,p0194,beca_estudiantil,c0194,2026-04-14T08:08:00,5,application/vnd.openxmlformats-officedocument.wordprocessingml.document,759519,0
d00880,p0194,beca_estudiantil,c0194,2026-04-14T08:09:00,6,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,800756,0
d00881,p0195,beca_estudiantil,c0195,2026-04-15T09:04:00,1,image/jpeg,611882,0
d00882,p0195,beca_estudiantil,c0195,2026-04-15T09:05:00,2,image/png,653119,0
d00883,p0196,beca_estudiantil,c0196,2026-04-16T10:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,629193,0
d00884,p0196,beca_estudiantil,c0196,2026-04-16T10:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,670430,0
d00885,p0196,beca_estudiantil,c0196,2026-04-16T10:06:00,3,application/pdf,711667,0
d00886,p0197,beca_estudiantil,c0197,2026-04-17T11:04:00,9,application/pdf,646504,1
d00887,p0197,beca_estudiantil,c0197,2026-04-17T11:05:00,10,image/jpeg,687741,1
d00888,p0197,beca_estudiantil,c0197,2026-04-17T11:06:00,11,image/png,728978,1
d00889,p0197,beca_estudiantil,c0197,2026-04-17T11:07:00,12,application/vnd.openxmlformats-officedocument.wordprocessingml.document,770215,1
d00890,p0197,beca_estudiantil,c0197,2026-04-17T11:08:00,13,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,811452,1
d00891,p0197,beca_estudiantil,c0197,2026-04-17T11:09:00,14,application/pdf,852689,1
d00892,p0197,beca_estudiantil,c0197,2026-04-17T11:10:00,15,image/jpeg,893926,1
d00893,p0197,beca_estudiantil,c0197,2026-04-17T11:11:00,16,image/png,935163,1
d00894,p0197,beca_estudiantil,c0197,2026-04-17T11:12:00,17,application/vnd.openxmlformats-officedocument.wordprocessingml.document,976400,1
d00895,p0197,beca_estudiantil,c0197,2026-04-17T11:13:00,18,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1017637,1
d00896,p0197,beca_estudiantil,c0197,2026-04-17T11:14:00,19,application/pdf,1058874,1
d00897,p0197,beca_estudiantil,c0197,2026-04-17T11:15:00,20,image/jpeg,1100111,1
d00898,p0197,beca_estudiantil,c0197,2026-04-17T11:16:00,20,image/png,1141348,1
d00899,p0198,beca_estudiantil,c0198,2026-04-18T12:04:00,1,image/png,663815,0
d00900,p0198,beca_estudiantil,c0198,2026-04-18T12:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,705052,0
d00901,p0198,beca_estudiantil,c0198,2026-04-18T12:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,746289,0
d00902,p0198,beca_estudiantil,c0198,2026-04-18T12:07:00,4,application/pdf,787526,0
d00903,p0198,beca_estudiantil,c0198,2026-04-18T12:08:00,5,image/jpeg,828763,0
d00904,p0199,registro_proveedor,c0199,2026-04-19T09:04:00,1,image/jpeg,681126,0
d00905,p0199,registro_proveedor,c0199,2026-04-19T09:05:00,2,image/png,722363,0
d00906,p0199,registro_proveedor,c0199,2026-04-19T09:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,763600,0
d00907,p0200,registro_proveedor,c0200,2026-04-20T10:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,698437,0
d00908,p0200,registro_proveedor,c0200,2026-04-20T10:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,739674,0
d00909,p0200,registro_proveedor,c0200,2026-04-20T10:06:00,3,application/pdf,780911,0
d00910,p0200,registro_proveedor,c0200,2026-04-20T10:07:00,4,image/jpeg,822148,0
d00911,p0201,registro_proveedor,c0201,2026-04-21T11:04:00,1,application/pdf,715748,0
d00912,p0201,registro_proveedor,c0201,2026-04-21T11:05:00,2,image/jpeg,756985,0
d00913,p0201,registro_proveedor,c0201,2026-04-21T11:06:00,3,image/png,798222,0
d00914,p0201,registro_proveedor,c0201,2026-04-21T11:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,839459,0
d00915,p0201,registro_proveedor,c0201,2026-04-21T11:08:00,5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,880696,0
d00916,p0202,registro_proveedor,c0202,2026-04-22T12:04:00,1,image/png,733059,0
d00917,p0202,registro_proveedor,c0202,2026-04-22T12:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,774296,0
d00918,p0202,registro_proveedor,c0202,2026-04-22T12:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,815533,0
d00919,p0202,registro_proveedor,c0202,2026-04-22T12:07:00,4,application/pdf,856770,0
d00920,p0202,registro_proveedor,c0202,2026-04-22T12:08:00,5,image/jpeg,898007,0
d00921,p0202,registro_proveedor,c0202,2026-04-22T12:09:00,6,image/png,939244,0
d00922,p0203,registro_proveedor,c0203,2026-04-23T13:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,750370,0
d00923,p0203,registro_proveedor,c0203,2026-04-23T13:05:00,2,application/pdf,791607,0
d00924,p0204,registro_proveedor,c0204,2026-04-24T14:04:00,1,image/jpeg,767681,0
d00925,p0204,registro_proveedor,c0204,2026-04-24T14:05:00,2,image/png,808918,0
d00926,p0204,registro_proveedor,c0204,2026-04-24T14:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,850155,0
d00927,p0205,registro_proveedor,c0205,2026-04-25T08:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,784992,0
d00928,p0205,registro_proveedor,c0205,2026-04-25T08:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,826229,0
d00929,p0205,registro_proveedor,c0205,2026-04-25T08:06:00,3,application/pdf,867466,0
d00930,p0205,registro_proveedor,c0205,2026-04-25T08:07:00,4,image/jpeg,908703,0
d00931,p0206,registro_proveedor,c0206,2026-04-26T09:04:00,1,application/pdf,802303,0
d00932,p0206,registro_proveedor,c0206,2026-04-26T09:05:00,2,image/jpeg,843540,0
d00933,p0206,registro_proveedor,c0206,2026-04-26T09:06:00,3,image/png,884777,0
d00934,p0206,registro_proveedor,c0206,2026-04-26T09:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,926014,0
d00935,p0206,registro_proveedor,c0206,2026-04-26T09:08:00,5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,967251,0
d00936,p0207,registro_proveedor,c0207,2026-04-27T10:04:00,1,image/png,819614,0
d00937,p0207,registro_proveedor,c0207,2026-04-27T10:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,860851,0
d00938,p0207,registro_proveedor,c0207,2026-04-27T10:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,902088,0
d00939,p0207,registro_proveedor,c0207,2026-04-27T10:07:00,4,application/pdf,943325,0
d00940,p0207,registro_proveedor,c0207,2026-04-27T10:08:00,5,image/jpeg,984562,0
d00941,p0207,registro_proveedor,c0207,2026-04-27T10:09:00,6,image/png,1025799,0
d00942,p0208,registro_proveedor,c0208,2026-04-28T11:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,836925,0
d00943,p0208,registro_proveedor,c0208,2026-04-28T11:05:00,2,application/pdf,878162,0
d00944,p0209,registro_proveedor,c0209,2026-04-29T12:04:00,1,image/jpeg,854236,0
d00945,p0209,registro_proveedor,c0209,2026-04-29T12:05:00,2,image/png,895473,0
d00946,p0209,registro_proveedor,c0209,2026-04-29T12:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,936710,0
d00947,p0210,registro_proveedor,c0210,2026-04-30T13:04:00,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,871547,0
d00948,p0210,registro_proveedor,c0210,2026-04-30T13:05:00,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,912784,0
d00949,p0210,registro_proveedor,c0210,2026-04-30T13:06:00,3,application/pdf,954021,0
d00950,p0210,registro_proveedor,c0210,2026-04-30T13:07:00,4,image/jpeg,995258,0
d00951,p0211,registro_proveedor,c0211,2026-05-01T14:04:00,1,application/pdf,888858,0
d00952,p0211,registro_proveedor,c0211,2026-05-01T14:05:00,2,image/jpeg,930095,0
d00953,p0211,registro_proveedor,c0211,2026-05-01T14:06:00,3,image/png,971332,0
d00954,p0211,registro_proveedor,c0211,2026-05-01T14:07:00,4,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1012569,0
d00955,p0211,registro_proveedor,c0211,2026-05-01T14:08:00,5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1053806,0
d00956,p0212,registro_proveedor,c0212,2026-05-02T08:04:00,1,image/png,906169,0
d00957,p0212,registro_proveedor,c0212,2026-05-02T08:05:00,2,application/vnd.openxmlformats-officedocument.wordprocessingml.document,947406,0
d00958,p0212,registro_proveedor,c0212,2026-05-02T08:06:00,3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,988643,0
d00959,p0212,registro_proveedor,c0212,2026-05-02T08:07:00,4,application/pdf,1029880,0
d00960,p0212,registro_proveedor,c0212,2026-05-02T08:08:00,5,image/jpeg,1071117,0
d00961,p0212,registro_proveedor,c0212,2026-05-02T08:09:00,6,image/png,1112354,0
d00962,p0213,registro_proveedor,c0213,2026-05-03T09:04:00,1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,923480,0
d00963,p0213,registro_proveedor,c0213,2026-05-03T09:05:00,2,application/pdf,964717,0
d00964,p0214,registro_proveedor,c0214,2026-05-04T10:04:00,1,image/jpeg,940791,0
d00965,p0214,registro_proveedor,c0214,2026-05-04T10:05:00,2,image/png,982028,0
d00966,p0214,registro_proveedor,c0214,2026-05-04T10:06:00,3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1023265,0
d00967,p0215,registro_proveedor,c0215,2026-05-05T11:04:00,9,application/vnd.openxmlformats-officedocument.wordprocessingml.document,958102,1
d00968,p0215,registro_proveedor,c0215,2026-05-05T11:05:00,10,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,999339,1
d00969,p0215,registro_proveedor,c0215,2026-05-05T11:06:00,11,application/pdf,1040576,1
d00970,p0215,registro_proveedor,c0215,2026-05-05T11:07:00,12,image/jpeg,1081813,1
d00971,p0215,registro_proveedor,c0215,2026-05-05T11:08:00,13,image/png,1123050,1
d00972,p0215,registro_proveedor,c0215,2026-05-05T11:09:00,14,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1164287,1
d00973,p0215,registro_proveedor,c0215,2026-05-05T11:10:00,15,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1205524,1
d00974,p0215,registro_proveedor,c0215,2026-05-05T11:11:00,16,application/pdf,1246761,1
d00975,p0215,registro_proveedor,c0215,2026-05-05T11:12:00,17,image/jpeg,1287998,1
d00976,p0215,registro_proveedor,c0215,2026-05-05T11:13:00,18,image/png,1329235,1
d00977,p0215,registro_proveedor,c0215,2026-05-05T11:14:00,19,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1370472,1
